Source,Target,source_ideology,target_ideology
10351,10254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9998,10254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9999,10254,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1020,1026,Jihadist,Jihadist
1021,1026,Jihadist,Jihadist
1022,1026,Jihadist,Jihadist
1023,1026,Jihadist,Jihadist
1024,1026,Jihadist,Jihadist
1025,1026,Jihadist,Jihadist
1029,1026,Jihadist,Jihadist
1031,1026,Jihadist,Jihadist
10175,10264,Conspiracy Theory,Conspiracy Theory
1020,1027,Jihadist,Jihadist
1021,1027,Jihadist,Jihadist
1022,1027,Jihadist,Jihadist
1023,1027,Jihadist,Jihadist
1024,1027,Jihadist,Jihadist
1025,1027,Jihadist,Jihadist
1026,1027,Jihadist,Jihadist
1031,1027,Jihadist,Jihadist
10892,10274,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10275,10276,Conspiracy Theory,Conspiracy Theory
12613,10277,Conspiracy Theory,Conspiracy Theory
1020,1028,Jihadist,Jihadist
1021,1028,Jihadist,Jihadist
1022,1028,Jihadist,Jihadist
1023,1028,Jihadist,Jihadist
1024,1028,Jihadist,Jihadist
1025,1028,Jihadist,Jihadist
1026,1028,Jihadist,Jihadist
1027,1028,Jihadist,Jihadist
1029,1028,Jihadist,Jihadist
1095,1028,Jihadist,Jihadist
1097,1028,Jihadist,Jihadist
10391,10280,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10757,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
10758,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
10759,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
10760,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
10761,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
2825,10283,Black Nationalist/Separatist,Black Nationalist/Separatist
10662,10285,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10291,10289,Conspiracy Theory,Conspiracy Theory
10292,10289,Conspiracy Theory,Conspiracy Theory
10293,10289,Conspiracy Theory,Conspiracy Theory
1020,1029,Jihadist,Jihadist
1027,1029,Jihadist,Jihadist
10289,10290,Conspiracy Theory,Conspiracy Theory
10291,10290,Conspiracy Theory,Conspiracy Theory
10292,10290,Conspiracy Theory,Conspiracy Theory
10293,10290,Conspiracy Theory,Conspiracy Theory
10291,10292,Conspiracy Theory,Conspiracy Theory
10291,10293,Conspiracy Theory,Conspiracy Theory
10292,10293,Conspiracy Theory,Conspiracy Theory
1020,1030,Jihadist,Jihadist
1021,1030,Jihadist,Jihadist
1022,1030,Jihadist,Jihadist
1023,1030,Jihadist,Jihadist
1024,1030,Jihadist,Jihadist
1025,1030,Jihadist,Jihadist
1026,1030,Jihadist,Jihadist
1027,1030,Jihadist,Jihadist
1028,1030,Jihadist,Jihadist
1029,1030,Jihadist,Jihadist
1031,1030,Jihadist,Jihadist
10305,10306,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1020,1031,Jihadist,Jihadist
1028,1031,Jihadist,Jihadist
1029,1031,Jihadist,Jihadist
3527,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3538,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3550,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3559,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3599,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6636,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6637,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6638,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6639,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6640,10311,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10216,10315,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3474,10316,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1020,1032,Jihadist,Jihadist
1021,1032,Jihadist,Jihadist
1022,1032,Jihadist,Jihadist
1023,1032,Jihadist,Jihadist
1024,1032,Jihadist,Jihadist
1025,1032,Jihadist,Jihadist
1026,1032,Jihadist,Jihadist
1027,1032,Jihadist,Jihadist
1028,1032,Jihadist,Jihadist
1029,1032,Jihadist,Jihadist
1030,1032,Jihadist,Jihadist
1031,1032,Jihadist,Jihadist
10243,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10591,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10622,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10626,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
12036,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
12037,10324,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
12614,10326,Conspiracy Theory,Conspiracy Theory
10194,10330,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10209,10330,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10194,10331,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10209,10331,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10330,10331,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10194,10332,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10209,10332,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10330,10332,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10331,10332,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10194,10333,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10209,10333,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10330,10333,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10331,10333,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10332,10333,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10181,10336,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10309,10336,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10181,10337,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10309,10337,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10336,10337,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3913,10337,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10181,10338,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10309,10338,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10336,10338,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10337,10338,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10181,10339,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10309,10339,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10336,10339,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10337,10339,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10338,10339,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10341,10342,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10201,10344,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10217,10344,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10091,10346,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9998,10349,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9999,10349,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10349,10350,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9998,10350,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9999,10350,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10349,10351,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10350,10351,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9998,10351,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9999,10351,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10324,10355,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10650,10355,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9884,10356,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9885,10356,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9886,10356,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9890,10356,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9891,10356,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10358,10357,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10583,10357,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10583,10358,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10387,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1045,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10474,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10584,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3580,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8658,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9909,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9961,10359,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1035,1036,Jihadist,Jihadist
6351,10370,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6356,10370,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6609,10370,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10170,10372,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10386,10372,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10170,10373,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10372,10373,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10386,10373,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10170,10374,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10372,10374,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10373,10374,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10386,10374,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10286,10376,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10597,10381,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10170,10385,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10372,10385,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10373,10385,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10374,10385,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10386,10385,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10170,10386,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
6356,10388,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10719,10390,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10188,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10195,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10206,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10207,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10229,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10231,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10250,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10390,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10397,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10500,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10719,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3756,10392,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10188,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10195,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10206,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10207,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10229,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10231,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10250,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10392,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10397,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10719,10393,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10188,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10195,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10206,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10207,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10229,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10231,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10250,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10392,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10393,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10397,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10719,10394,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10091,10395,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
10188,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10195,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10206,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10207,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10229,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10231,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10250,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10390,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10391,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10392,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10393,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10394,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10397,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10500,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10604,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10719,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
11084,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3756,10395,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10188,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10195,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10206,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10207,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10217,10396,White Supremacist/Xenophobic,Militia/Sovereign Citizen/Anti-Government
10229,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10231,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10250,10396,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
